GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US180973302082,180973302082,"Block Group 2, Census Tract 3302.08, Marion County, Indiana",1516,176,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,23,11,19,199,75,24,24,108,59,226,91,102,56,645,127,140,64,23,26,19,21
1500000US180973302091,180973302091,"Block Group 1, Census Tract 3302.09, Marion County, Indiana",2569,405,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,51,2,4,67,50,35,55,70,67,53,70,50,47,599,194,67,71,144,99,483,194,263,125,435,208,190,105,63,60,0,11
1500000US180973302092,180973302092,"Block Group 2, Census Tract 3302.09, Marion County, Indiana",1749,344,1,2,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,0,11,16,23,16,31,35,41,17,33,56,88,451,236,0,11,50,50,221,115,174,126,520,173,138,84,9,18,44,48
1500000US180973302093,180973302093,"Block Group 3, Census Tract 3302.09, Marion County, Indiana",1118,294,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,44,29,34,0,11,13,21,85,72,0,11,0,11,137,89,63,48,467,163,224,111,39,47,34,57
1500000US180973302094,180973302094,"Block Group 4, Census Tract 3302.09, Marion County, Indiana",887,312,34,55,0,11,0,11,0,11,0,11,0,11,0,11,105,138,0,11,23,37,0,11,17,28,13,21,64,85,0,11,255,102,15,25,0,11,90,68,91,97,121,102,49,74,10,17,0,11
1500000US180973304011,180973304011,"Block Group 1, Census Tract 3304.01, Marion County, Indiana",1352,276,43,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,22,0,11,122,82,0,11,80,84,267,127,160,118,414,154,224,155,13,22,14,23
1500000US180973304012,180973304012,"Block Group 2, Census Tract 3304.01, Marion County, Indiana",1278,247,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,46,20,33,49,45,204,102,45,42,461,143,249,111,73,62,126,149
1500000US180973304013,180973304013,"Block Group 3, Census Tract 3304.01, Marion County, Indiana",1586,273,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,128,102,29,36,97,73,253,121,172,80,523,167,262,112,85,61,37,42
1500000US180973305001,180973305001,"Block Group 1, Census Tract 3305, Marion County, Indiana",1214,358,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,46,0,11,21,33,104,163,72,71,244,193,37,44,144,117,180,118,108,98,134,112,62,42,11,22,59,96
1500000US180973305002,180973305002,"Block Group 2, Census Tract 3305, Marion County, Indiana",1501,337,25,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,257,164,29,57,254,159,0,11,134,147,417,236,34,44,284,167,67,63,0,11,0,11
1500000US180973305003,180973305003,"Block Group 3, Census Tract 3305, Marion County, Indiana",835,245,33,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,80,86,0,11,0,11,87,62,86,83,0,11,201,118,35,34,160,115,94,82,17,32,42,37
1500000US180973305004,180973305004,"Block Group 4, Census Tract 3305, Marion County, Indiana",557,250,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,194,179,0,11,17,26,110,86,23,25,166,150,32,35,15,23,0,11
1500000US180973306001,180973306001,"Block Group 1, Census Tract 3306, Marion County, Indiana",631,223,9,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,32,0,11,0,11,15,24,242,117,0,11,135,77,76,78,34,56,104,79,0,11,0,11,0,11
1500000US180973306002,180973306002,"Block Group 2, Census Tract 3306, Marion County, Indiana",790,343,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,45,65,0,11,43,62,0,11,14,24,196,151,78,68,38,45,150,193,92,112,123,91,11,21,0,11,0,11
1500000US180973306003,180973306003,"Block Group 3, Census Tract 3306, Marion County, Indiana",329,138,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,84,81,79,77,11,23,104,77,0,11,18,29,33,39,0,11,0,11
1500000US180973306004,180973306004,"Block Group 4, Census Tract 3306, Marion County, Indiana",1599,395,61,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,226,209,33,37,24,28,0,11,0,11,277,146,133,109,77,55,303,140,44,42,245,124,176,116,0,11,0,11
1500000US180973307001,180973307001,"Block Group 1, Census Tract 3307, Marion County, Indiana",750,346,0,11,0,11,0,11,0,11,0,11,0,11,52,82,0,11,40,63,0,11,0,11,0,11,97,87,59,65,0,11,245,206,49,48,42,41,166,191,0,11,0,11,0,11,0,11,0,11
1500000US180973307002,180973307002,"Block Group 2, Census Tract 3307, Marion County, Indiana",1560,303,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,80,75,74,80,148,116,152,178,484,190,138,102,109,79,158,78,119,91,66,50,32,37,0,11,0,11
1500000US180973307003,180973307003,"Block Group 3, Census Tract 3307, Marion County, Indiana",1890,419,0,11,0,11,0,11,0,11,0,11,111,177,0,11,89,102,104,103,58,73,238,269,146,203,52,54,0,11,84,105,380,153,109,96,74,78,190,126,86,86,156,140,13,23,0,11,0,11
1500000US180973308031,180973308031,"Block Group 1, Census Tract 3308.03, Marion County, Indiana",560,209,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,40,0,11,0,11,10,17,48,51,21,24,172,96,13,21,67,50,50,57,77,76,80,59,0,11,0,11,0,11
1500000US180973308032,180973308032,"Block Group 2, Census Tract 3308.03, Marion County, Indiana",866,188,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,47,10,16,8,14,24,31,8,15,78,89,30,38,363,152,69,60,46,44,125,73,12,23,45,50,9,15,9,13,0,11
1500000US180973308033,180973308033,"Block Group 3, Census Tract 3308.03, Marion County, Indiana",525,170,21,22,0,11,0,11,0,11,20,33,26,42,0,11,0,11,26,41,20,31,0,11,0,11,0,11,10,18,9,13,78,78,76,79,70,57,51,44,13,17,97,89,8,14,0,11,0,11
1500000US180973308041,180973308041,"Block Group 1, Census Tract 3308.04, Marion County, Indiana",676,139,0,11,0,11,0,11,0,11,0,11,0,11,30,45,13,20,58,63,8,18,0,11,0,11,0,11,61,52,24,25,162,80,68,46,15,18,108,66,72,52,48,41,9,14,0,11,0,11
1500000US180973308042,180973308042,"Block Group 2, Census Tract 3308.04, Marion County, Indiana",900,195,23,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,63,60,0,11,63,93,0,11,328,166,46,51,45,50,147,79,89,75,64,56,5,9,0,11,27,42
1500000US180973308051,180973308051,"Block Group 1, Census Tract 3308.05, Marion County, Indiana",374,126,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,16,20,34,35,37,44,42,0,11,140,79,20,23,38,44,16,18,29,37,12,20,0,11,0,11,0,11
1500000US180973308052,180973308052,"Block Group 2, Census Tract 3308.05, Marion County, Indiana",405,130,18,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,21,13,16,170,107,58,56,15,21,48,70,26,40,40,35,0,11,0,11,0,11
1500000US180973308053,180973308053,"Block Group 3, Census Tract 3308.05, Marion County, Indiana",928,183,0,11,0,11,0,11,23,36,0,11,0,11,21,32,37,59,19,29,0,11,0,11,30,35,87,90,39,29,23,23,259,82,75,51,14,16,235,81,13,21,44,48,9,14,0,11,0,11
1500000US180973308061,180973308061,"Block Group 1, Census Tract 3308.06, Marion County, Indiana",1325,248,23,24,0,11,0,11,0,11,21,35,7,10,53,66,0,11,52,53,0,11,48,50,0,11,37,43,72,52,50,35,410,132,90,65,123,88,162,83,95,98,82,61,0,11,0,11,0,11
1500000US180973308062,180973308062,"Block Group 2, Census Tract 3308.06, Marion County, Indiana",1148,216,63,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,71,88,5,9,5,8,5,9,38,35,100,69,29,35,286,115,46,65,46,34,242,108,98,70,86,69,28,27,0,11,0,11
1500000US180973309001,180973309001,"Block Group 1, Census Tract 3309, Marion County, Indiana",860,212,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,28,80,101,17,28,0,11,38,44,235,155,31,36,48,44,123,90,100,84,99,75,72,74,0,11,0,11
1500000US180973309002,180973309002,"Block Group 2, Census Tract 3309, Marion County, Indiana",513,357,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,27,0,11,0,11,371,268,24,37,17,28,13,22,15,25,57,78,0,11,0,11,0,11
1500000US180973309003,180973309003,"Block Group 3, Census Tract 3309, Marion County, Indiana",640,215,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,23,0,11,0,11,0,11,0,11,87,84,0,11,156,101,86,101,47,66,89,74,0,11,161,112,0,11,0,11,0,11
1500000US180973309004,180973309004,"Block Group 4, Census Tract 3309, Marion County, Indiana",1361,381,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,76,83,0,11,0,11,58,66,0,11,142,118,22,36,408,218,229,150,30,40,194,116,125,106,77,76,0,11,0,11,0,11
1500000US180973310001,180973310001,"Block Group 1, Census Tract 3310, Marion County, Indiana",541,173,37,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,26,0,11,0,11,10,16,264,139,25,22,28,26,110,58,20,25,6,9,18,22,0,11,0,11
1500000US180973310002,180973310002,"Block Group 2, Census Tract 3310, Marion County, Indiana",375,120,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,37,27,33,0,11,0,11,163,81,27,23,27,14,62,52,18,23,13,23,5,8,0,11,0,11
1500000US180973310003,180973310003,"Block Group 3, Census Tract 3310, Marion County, Indiana",274,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,0,11,10,15,8,12,8,12,113,74,24,23,23,36,31,29,22,24,26,31,0,11,0,11,0,11
1500000US180973310004,180973310004,"Block Group 4, Census Tract 3310, Marion County, Indiana",723,192,54,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,11,7,11,13,20,7,11,44,43,7,11,315,131,38,45,74,56,100,60,25,23,31,34,0,11,0,11,0,11
1500000US180973310005,180973310005,"Block Group 5, Census Tract 3310, Marion County, Indiana",976,236,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,21,35,25,24,58,60,0,11,314,131,51,51,83,59,223,100,68,74,68,54,46,35,12,17,0,11
1500000US180973401011,180973401011,"Block Group 1, Census Tract 3401.01, Marion County, Indiana",819,212,8,14,0,11,0,11,0,11,0,11,0,11,17,25,0,11,22,32,0,11,0,11,0,11,32,48,12,18,9,15,230,107,13,20,37,34,107,69,145,91,122,50,0,11,65,61,0,11
1500000US180973401012,180973401012,"Block Group 2, Census Tract 3401.01, Marion County, Indiana",940,163,29,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,26,26,74,62,32,46,298,88,86,49,43,36,112,57,27,28,122,70,68,57,9,14,0,11
1500000US180973401013,180973401013,"Block Group 3, Census Tract 3401.01, Marion County, Indiana",882,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,10,6,9,6,9,238,81,17,18,9,16,165,72,35,34,151,96,182,76,61,56,7,12
1500000US180973401021,180973401021,"Block Group 1, Census Tract 3401.02, Marion County, Indiana",959,147,19,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,15,0,11,0,11,27,42,0,11,58,45,17,27,304,85,78,47,76,45,84,66,94,59,59,41,101,79,0,11,35,49
1500000US180973401022,180973401022,"Block Group 2, Census Tract 3401.02, Marion County, Indiana",1527,294,32,37,0,11,0,11,0,11,0,11,24,37,0,11,0,11,11,18,0,11,0,11,10,16,27,43,0,11,86,78,310,126,90,59,142,97,305,147,159,101,239,104,76,40,10,15,6,10
1500000US180973401081,180973401081,"Block Group 1, Census Tract 3401.08, Marion County, Indiana",224,81,31,46,0,11,0,11,7,12,0,11,0,11,0,11,0,11,27,31,0,11,6,8,0,11,0,11,35,32,0,11,68,47,0,11,12,17,19,20,19,17,0,11,0,11,0,11,0,11
1500000US180973401082,180973401082,"Block Group 2, Census Tract 3401.08, Marion County, Indiana",1155,179,33,35,0,11,0,11,0,11,0,11,0,11,8,15,0,11,45,32,22,25,34,27,12,16,28,27,4,8,55,31,336,81,63,39,89,40,172,70,125,57,115,42,9,10,0,11,5,8
1500000US180973401091,180973401091,"Block Group 1, Census Tract 3401.09, Marion County, Indiana",787,105,4,6,0,11,0,11,0,11,0,11,0,11,0,11,9,14,26,29,0,11,0,11,0,11,0,11,0,11,0,11,182,65,53,42,77,35,174,55,63,34,125,42,63,28,0,11,11,11
1500000US180973401101,180973401101,"Block Group 1, Census Tract 3401.10, Marion County, Indiana",1227,350,0,11,0,11,0,11,0,11,0,11,0,11,51,76,0,11,0,11,0,11,45,70,0,11,136,193,0,11,15,25,286,135,11,21,4,12,414,178,160,91,39,36,61,58,5,12,0,11
1500000US180973401102,180973401102,"Block Group 2, Census Tract 3401.10, Marion County, Indiana",777,303,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,95,147,55,82,0,11,135,106,56,63,178,123,97,70,93,101,52,62,0,11,16,26,0,11
1500000US180973401103,180973401103,"Block Group 3, Census Tract 3401.10, Marion County, Indiana",1206,283,57,76,0,11,0,11,0,11,0,11,0,11,0,11,12,21,0,11,0,11,0,11,0,11,17,29,84,99,0,11,202,104,76,66,219,123,391,177,60,64,55,47,33,40,0,11,0,11
1500000US180973401111,180973401111,"Block Group 1, Census Tract 3401.11, Marion County, Indiana",817,188,16,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,12,2,4,9,13,124,56,97,66,64,42,101,50,173,106,134,66,64,46,11,19,15,17
1500000US180973401112,180973401112,"Block Group 2, Census Tract 3401.11, Marion County, Indiana",1357,170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,5,0,11,29,20,29,26,26,26,72,45,281,84,79,49,63,44,175,54,125,70,294,98,155,76,26,27,0,11
1500000US180973401121,180973401121,"Block Group 1, Census Tract 3401.12, Marion County, Indiana",693,192,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,23,26,49,109,70,22,25,34,30,153,83,20,24,249,167,47,36,0,11,15,25
1500000US180973401122,180973401122,"Block Group 2, Census Tract 3401.12, Marion County, Indiana",1240,316,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,71,0,11,0,11,0,11,0,11,0,11,0,11,260,139,95,73,110,105,200,135,199,137,207,115,81,48,41,49,0,11
1500000US180973401123,180973401123,"Block Group 3, Census Tract 3401.12, Marion County, Indiana",1502,411,38,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,73,66,0,11,0,11,0,11,0,11,6,14,215,188,378,180,12,22,131,108,305,138,72,47,245,128,27,31,0,11,0,11
1500000US180973401131,180973401131,"Block Group 1, Census Tract 3401.13, Marion County, Indiana",1899,258,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,44,3,8,55,51,35,39,26,23,146,125,23,26,549,126,79,49,145,69,366,155,71,42,215,130,135,63,13,16,8,12
1500000US180973401132,180973401132,"Block Group 2, Census Tract 3401.13, Marion County, Indiana",935,172,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,38,53,8,13,0,11,24,26,198,108,48,34,100,49,192,72,96,57,135,69,82,52,0,11,0,11
1500000US180973401141,180973401141,"Block Group 1, Census Tract 3401.14, Marion County, Indiana",1951,192,25,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,43,7,11,46,31,55,34,16,20,493,124,146,73,214,70,237,81,188,56,362,88,94,50,16,16,24,28
1500000US180973401142,180973401142,"Block Group 2, Census Tract 3401.14, Marion County, Indiana",977,176,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,56,9,15,0,11,267,70,9,13,104,51,197,105,60,34,205,77,69,45,0,11,9,13
1500000US180973402011,180973402011,"Block Group 1, Census Tract 3402.01, Marion County, Indiana",660,181,9,13,0,11,0,11,0,11,0,11,0,11,34,53,0,11,26,40,0,11,0,11,15,22,0,11,9,13,16,18,163,56,7,10,45,47,108,49,97,101,86,42,28,23,11,18,6,10
1500000US180973402012,180973402012,"Block Group 2, Census Tract 3402.01, Marion County, Indiana",1570,237,69,48,0,11,0,11,19,30,9,14,24,28,20,32,8,13,80,59,69,111,19,23,85,71,20,27,64,65,49,38,335,113,167,130,88,55,172,72,124,73,60,39,80,70,9,14,0,11
1500000US180973402021,180973402021,"Block Group 1, Census Tract 3402.02, Marion County, Indiana",1008,196,18,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,41,11,19,32,40,46,63,25,20,265,93,14,16,15,16,136,76,89,41,246,106,39,28,21,22,17,19
1500000US180973402022,180973402022,"Block Group 2, Census Tract 3402.02, Marion County, Indiana",528,110,18,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,19,13,19,0,11,0,11,8,12,0,11,117,75,36,38,27,36,93,49,69,44,88,51,28,23,10,16,7,10
1500000US180973402023,180973402023,"Block Group 3, Census Tract 3402.02, Marion County, Indiana",1140,248,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,6,9,0,11,46,40,10,15,26,31,96,70,191,79,104,69,110,77,244,102,140,127,125,118,23,21,0,11,0,11
1500000US180973403001,180973403001,"Block Group 1, Census Tract 3403, Marion County, Indiana",657,225,0,11,0,11,0,11,0,11,33,43,0,11,36,49,13,21,0,11,21,31,20,30,0,11,0,11,0,11,0,11,349,217,0,11,35,49,97,91,16,30,12,28,25,39,0,11,0,11
1500000US180973403002,180973403002,"Block Group 2, Census Tract 3403, Marion County, Indiana",653,318,47,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,23,120,182,21,31,180,97,164,202,17,29,46,70,8,15,23,29,14,24,0,11,0,11
1500000US180973403003,180973403003,"Block Group 3, Census Tract 3403, Marion County, Indiana",907,264,0,11,0,11,0,11,0,11,0,11,0,11,71,84,47,70,0,11,0,11,142,144,34,55,12,19,43,49,120,99,201,106,30,46,0,11,108,87,54,53,0,11,23,37,22,34,0,11
1500000US180973403004,180973403004,"Block Group 4, Census Tract 3403, Marion County, Indiana",1677,469,15,24,0,11,0,11,0,11,0,11,0,11,0,11,88,150,180,248,0,11,104,95,0,11,171,142,54,77,102,92,408,181,136,149,0,11,263,177,55,51,59,67,31,40,11,18,0,11
1500000US180973403005,180973403005,"Block Group 5, Census Tract 3403, Marion County, Indiana",955,371,96,101,0,11,0,11,0,11,0,11,0,11,0,11,0,11,138,131,0,11,0,11,28,47,37,56,0,11,53,65,94,108,11,17,180,128,137,107,0,11,181,124,0,11,0,11,0,11
1500000US180973404001,180973404001,"Block Group 1, Census Tract 3404, Marion County, Indiana",705,199,11,20,0,11,0,11,0,11,0,11,19,29,0,11,0,11,92,97,0,11,41,68,78,74,67,66,31,32,25,40,128,71,0,11,27,24,70,50,22,27,62,34,32,32,0,11,0,11
1500000US180973404002,180973404002,"Block Group 2, Census Tract 3404, Marion County, Indiana",874,218,0,11,0,11,0,11,0,11,0,11,63,66,0,11,0,11,0,11,19,26,93,64,61,57,38,36,0,11,13,23,245,120,78,48,53,41,165,77,38,46,5,11,3,8,0,11,0,11
1500000US180973404003,180973404003,"Block Group 3, Census Tract 3404, Marion County, Indiana",546,145,41,42,0,11,0,11,0,11,0,11,19,30,0,11,7,11,20,31,0,11,0,11,4,7,6,10,16,24,16,26,75,40,33,43,79,52,160,78,11,12,40,33,19,20,0,11,0,11
1500000US180973405001,180973405001,"Block Group 1, Census Tract 3405, Marion County, Indiana",615,215,58,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,41,0,11,9,15,0,11,189,99,0,11,43,42,111,98,63,49,105,76,12,36,0,11,0,11
1500000US180973405002,180973405002,"Block Group 2, Census Tract 3405, Marion County, Indiana",1220,316,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,32,0,11,0,11,27,43,70,78,166,140,33,30,262,119,79,61,89,73,277,168,91,72,89,60,27,30,0,11,0,11
1500000US180973405003,180973405003,"Block Group 3, Census Tract 3405, Marion County, Indiana",775,231,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,32,24,30,72,70,0,11,150,162,14,20,67,40,156,95,83,68,65,45,104,69,15,25,17,18
1500000US180973406001,180973406001,"Block Group 1, Census Tract 3406, Marion County, Indiana",1009,238,19,21,0,11,0,11,0,11,0,11,0,11,17,28,0,11,0,11,5,10,31,40,24,22,6,11,76,74,28,30,274,122,73,52,50,31,109,63,68,49,171,84,28,25,21,31,9,13
1500000US180973406002,180973406002,"Block Group 2, Census Tract 3406, Marion County, Indiana",441,179,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,18,22,36,52,64,35,35,115,67,81,71,49,66,10,17,55,37,7,12,0,11,0,11,0,11
1500000US180973406003,180973406003,"Block Group 3, Census Tract 3406, Marion County, Indiana",756,205,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,13,0,11,0,11,0,11,0,11,29,34,0,11,38,50,316,150,64,51,29,34,215,112,8,13,50,44,0,11,0,11,0,11
1500000US180973406004,180973406004,"Block Group 4, Census Tract 3406, Marion County, Indiana",370,105,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,10,23,35,20,25,13,15,0,11,121,49,8,12,45,32,92,63,8,12,15,16,14,16,0,11,0,11
1500000US180973406005,180973406005,"Block Group 5, Census Tract 3406, Marion County, Indiana",828,185,0,11,0,11,0,11,0,11,7,12,0,11,0,11,8,13,25,33,0,11,19,30,42,39,26,24,11,18,35,36,421,151,59,43,33,33,69,44,27,25,24,27,22,25,0,11,0,11
1500000US180973407001,180973407001,"Block Group 1, Census Tract 3407, Marion County, Indiana",1218,249,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,52,46,67,11,19,23,26,94,92,493,157,81,61,15,16,194,142,192,87,31,39,0,11,0,11,0,11
1500000US180973407002,180973407002,"Block Group 2, Census Tract 3407, Marion County, Indiana",428,158,17,20,0,11,0,11,0,11,0,11,15,26,0,11,0,11,0,11,51,88,7,11,0,11,56,40,12,16,0,11,113,73,35,34,30,30,52,52,21,23,8,15,11,22,0,11,0,11
1500000US180973407003,180973407003,"Block Group 3, Census Tract 3407, Marion County, Indiana",814,291,54,63,0,11,0,11,10,15,0,11,0,11,0,11,0,11,0,11,10,23,38,47,10,22,81,83,48,68,0,11,331,216,22,47,48,50,84,67,53,46,22,34,3,16,0,11,0,11
1500000US180973408001,180973408001,"Block Group 1, Census Tract 3408, Marion County, Indiana",722,114,7,11,0,11,0,11,0,11,11,17,0,11,0,11,48,42,0,11,0,11,7,10,13,15,11,19,10,16,5,7,199,56,34,40,48,28,98,41,45,25,119,47,45,28,15,15,7,13
1500000US180973408002,180973408002,"Block Group 2, Census Tract 3408, Marion County, Indiana",440,103,0,11,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,11,13,0,11,0,11,139,55,15,14,38,25,59,27,42,44,72,36,39,35,15,23,0,11
1500000US180973409011,180973409011,"Block Group 1, Census Tract 3409.01, Marion County, Indiana",1571,226,32,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,39,0,11,20,24,0,11,18,21,0,11,7,13,377,137,64,43,105,59,348,122,162,61,325,115,62,39,0,11,13,21
1500000US180973409012,180973409012,"Block Group 2, Census Tract 3409.01, Marion County, Indiana",765,182,20,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,16,0,11,77,50,10,16,259,90,28,29,66,41,87,61,51,30,110,70,37,32,9,14,0,11
1500000US180973409021,180973409021,"Block Group 1, Census Tract 3409.02, Marion County, Indiana",1389,296,26,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,84,107,57,56,31,37,13,20,137,148,437,235,74,88,106,99,312,204,25,30,46,52,24,30,17,27,0,11
1500000US180973409022,180973409022,"Block Group 2, Census Tract 3409.02, Marion County, Indiana",782,321,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,0,11,223,161,0,11,40,37,138,174,82,62,154,90,123,84,10,17,0,11
1500000US180973409023,180973409023,"Block Group 3, Census Tract 3409.02, Marion County, Indiana",1125,248,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,41,0,11,33,38,176,119,0,11,74,61,223,124,69,90,277,129,152,113,45,72,50,78
1500000US180973409024,180973409024,"Block Group 4, Census Tract 3409.02, Marion County, Indiana",638,334,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,72,108,0,11,124,125,15,23,87,97,155,134,12,20,31,39,69,104,13,21,44,57
1500000US180973410001,180973410001,"Block Group 1, Census Tract 3410, Marion County, Indiana",427,83,12,14,0,11,0,11,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,8,13,6,9,74,41,33,33,42,25,91,39,31,21,96,44,25,20,0,11,0,11
1500000US180973410002,180973410002,"Block Group 2, Census Tract 3410, Marion County, Indiana",893,134,7,10,0,11,0,11,0,11,0,11,34,44,0,11,0,11,0,11,8,11,0,11,4,6,0,11,42,46,30,40,169,52,21,18,71,33,90,34,71,35,246,89,96,45,4,7,0,11
1500000US180973411001,180973411001,"Block Group 1, Census Tract 3411, Marion County, Indiana",480,150,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,46,70,0,11,21,18,20,16,32,25,42,37,0,11,90,36,100,92,42,29,42,35,11,13,23,18,7,10,0,11,0,11
1500000US180973411002,180973411002,"Block Group 2, Census Tract 3411, Marion County, Indiana",363,150,12,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,19,5,10,7,11,0,11,18,16,171,94,7,12,30,21,64,61,19,18,21,17,0,11,0,11,0,11
1500000US180973411003,180973411003,"Block Group 3, Census Tract 3411, Marion County, Indiana",617,181,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,24,0,11,21,19,28,26,21,27,11,16,12,19,207,89,115,63,29,27,39,34,44,44,45,34,20,24,0,11,0,11
