GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US180973808003,180973808003,"Block Group 3, Census Tract 3808, Marion County, Indiana",653,191,653,191,599,186,0,11,0,11,54,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973809011,180973809011,"Block Group 1, Census Tract 3809.01, Marion County, Indiana",1947,326,1915,330,1819,313,63,83,0,11,33,50,0,11,0,11,0,11,0,11,0,11,32,49,32,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973809012,180973809012,"Block Group 2, Census Tract 3809.01, Marion County, Indiana",1061,308,1061,308,1042,309,16,27,0,11,0,11,0,11,0,11,3,6,0,11,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973809013,180973809013,"Block Group 3, Census Tract 3809.01, Marion County, Indiana",1949,350,1926,348,1508,311,19,23,0,11,368,242,0,11,0,11,31,48,0,11,31,48,23,39,23,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973809021,180973809021,"Block Group 1, Census Tract 3809.02, Marion County, Indiana",904,245,904,245,904,245,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973809022,180973809022,"Block Group 2, Census Tract 3809.02, Marion County, Indiana",1901,527,1824,538,1758,523,61,84,0,11,0,11,0,11,0,11,5,9,0,11,5,9,77,91,77,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973809023,180973809023,"Block Group 3, Census Tract 3809.02, Marion County, Indiana",3012,370,2984,366,2638,413,0,11,0,11,346,306,0,11,0,11,0,11,0,11,0,11,28,35,28,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973810011,180973810011,"Block Group 1, Census Tract 3810.01, Marion County, Indiana",1802,696,1759,698,726,200,112,162,0,11,921,645,0,11,0,11,0,11,0,11,0,11,43,60,43,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973810012,180973810012,"Block Group 2, Census Tract 3810.01, Marion County, Indiana",2188,843,2146,828,1410,529,514,477,0,11,46,73,0,11,0,11,176,249,0,11,176,249,42,65,0,11,0,11,0,11,42,65,0,11,0,11,0,11,0,11,0,11
1500000US180973810013,180973810013,"Block Group 3, Census Tract 3810.01, Marion County, Indiana",2367,615,2252,609,1001,213,10,11,0,11,1180,594,0,11,0,11,61,70,0,11,61,70,115,135,9,15,0,11,0,11,17,27,0,11,0,11,89,132,0,11,89,132
1500000US180973810014,180973810014,"Block Group 4, Census Tract 3810.01, Marion County, Indiana",1534,327,1488,323,1144,243,114,188,0,11,169,160,0,11,10,16,51,68,0,11,51,68,46,62,41,61,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973810021,180973810021,"Block Group 1, Census Tract 3810.02, Marion County, Indiana",1288,249,1288,249,1016,258,0,11,0,11,272,255,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973810022,180973810022,"Block Group 2, Census Tract 3810.02, Marion County, Indiana",833,137,830,136,812,138,9,11,0,11,0,11,0,11,0,11,9,11,0,11,9,11,3,6,0,11,1,3,0,11,0,11,0,11,2,4,0,11,0,11,0,11
1500000US180973810023,180973810023,"Block Group 3, Census Tract 3810.02, Marion County, Indiana",896,184,896,184,782,133,0,11,3,4,106,158,0,11,0,11,5,7,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973811011,180973811011,"Block Group 1, Census Tract 3811.01, Marion County, Indiana",2691,419,2691,419,2319,443,154,89,0,11,177,154,0,11,23,36,18,29,0,11,18,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973811012,180973811012,"Block Group 2, Census Tract 3811.01, Marion County, Indiana",3006,492,2899,497,2602,451,140,187,0,11,107,141,0,11,0,11,50,79,0,11,50,79,107,140,87,134,0,11,0,11,0,11,0,11,20,35,0,11,0,11,0,11
1500000US180973811021,180973811021,"Block Group 1, Census Tract 3811.02, Marion County, Indiana",1447,286,1433,285,1420,291,0,11,0,11,13,30,0,11,0,11,0,11,0,11,0,11,14,22,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973811022,180973811022,"Block Group 2, Census Tract 3811.02, Marion County, Indiana",2221,477,2221,477,1758,427,0,11,0,11,369,386,0,11,94,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973811023,180973811023,"Block Group 3, Census Tract 3811.02, Marion County, Indiana",2108,343,1915,344,1509,352,0,11,9,16,383,304,0,11,0,11,14,25,0,11,14,25,193,238,193,238,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973812011,180973812011,"Block Group 1, Census Tract 3812.01, Marion County, Indiana",2157,462,2141,460,1649,393,104,105,0,11,374,330,0,11,0,11,14,25,0,11,14,25,16,26,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973812012,180973812012,"Block Group 2, Census Tract 3812.01, Marion County, Indiana",1563,353,1553,353,1372,392,0,11,0,11,165,188,0,11,0,11,16,26,0,11,16,26,10,17,0,11,0,11,0,11,0,11,0,11,0,11,10,17,0,11,10,17
1500000US180973812013,180973812013,"Block Group 3, Census Tract 3812.01, Marion County, Indiana",1461,331,1437,321,1351,321,68,114,0,11,0,11,0,11,0,11,18,29,0,11,18,29,24,38,0,11,0,11,0,11,0,11,0,11,24,38,0,11,0,11,0,11
1500000US180973812014,180973812014,"Block Group 4, Census Tract 3812.01, Marion County, Indiana",1948,431,1948,431,1566,465,1,2,0,11,362,455,0,11,0,11,19,30,0,11,19,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973812031,180973812031,"Block Group 1, Census Tract 3812.03, Marion County, Indiana",1564,278,1564,278,1037,230,80,102,0,11,395,159,0,11,0,11,52,66,0,11,52,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973812032,180973812032,"Block Group 2, Census Tract 3812.03, Marion County, Indiana",1628,350,1270,342,704,275,124,86,0,11,388,185,0,11,0,11,54,53,0,11,54,53,358,228,272,212,37,58,0,11,0,11,0,11,49,69,0,11,0,11,0,11
1500000US180973812041,180973812041,"Block Group 1, Census Tract 3812.04, Marion County, Indiana",748,123,742,125,732,125,6,9,0,11,0,11,0,11,0,11,4,8,0,11,4,8,6,10,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973812042,180973812042,"Block Group 2, Census Tract 3812.04, Marion County, Indiana",1430,239,1379,243,829,188,78,102,32,48,384,166,0,11,0,11,56,47,15,23,41,32,51,55,27,41,0,11,0,11,0,11,0,11,24,37,0,11,0,11,0,11
1500000US180973812043,180973812043,"Block Group 3, Census Tract 3812.04, Marion County, Indiana",766,240,759,239,678,251,27,27,0,11,44,45,0,11,0,11,10,15,0,11,10,15,7,12,0,11,0,11,0,11,0,11,0,11,7,12,0,11,0,11,0,11
1500000US180973812051,180973812051,"Block Group 1, Census Tract 3812.05, Marion County, Indiana",3402,431,3092,464,1928,451,27,45,0,11,1061,465,0,11,0,11,76,71,0,11,76,71,310,237,244,273,0,11,0,11,66,122,0,11,0,11,0,11,0,11,0,11
1500000US180973812052,180973812052,"Block Group 2, Census Tract 3812.05, Marion County, Indiana",2927,497,2416,440,1794,393,323,219,76,82,57,73,0,11,0,11,166,142,0,11,166,142,511,439,486,436,25,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973901011,180973901011,"Block Group 1, Census Tract 3901.01, Marion County, Indiana",4158,635,3479,595,3148,620,221,169,0,11,86,97,0,11,0,11,24,30,0,11,24,30,679,376,535,394,0,11,0,11,0,11,0,11,144,112,0,11,0,11,0,11
1500000US180973901012,180973901012,"Block Group 2, Census Tract 3901.01, Marion County, Indiana",2328,509,2286,511,1905,510,312,195,0,11,17,27,0,11,0,11,52,66,0,11,52,66,42,79,42,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973901013,180973901013,"Block Group 3, Census Tract 3901.01, Marion County, Indiana",2091,365,2091,365,2023,359,21,35,0,11,0,11,0,11,0,11,47,46,0,11,47,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973901021,180973901021,"Block Group 1, Census Tract 3901.02, Marion County, Indiana",1402,287,1383,284,1290,267,0,11,0,11,93,88,0,11,0,11,0,11,0,11,0,11,19,25,19,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973901022,180973901022,"Block Group 2, Census Tract 3901.02, Marion County, Indiana",4102,402,4080,401,2581,319,1133,355,0,11,0,11,0,11,0,11,366,207,40,46,326,198,22,38,22,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973902001,180973902001,"Block Group 1, Census Tract 3902, Marion County, Indiana",1947,323,1919,329,1587,311,242,173,0,11,60,57,0,11,0,11,30,37,0,11,30,37,28,43,28,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973902002,180973902002,"Block Group 2, Census Tract 3902, Marion County, Indiana",1564,339,1518,328,1341,345,39,42,0,11,138,122,0,11,0,11,0,11,0,11,0,11,46,60,34,43,0,11,0,11,0,11,0,11,12,18,0,11,0,11,0,11
1500000US180973903001,180973903001,"Block Group 1, Census Tract 3903, Marion County, Indiana",920,308,920,308,885,301,0,11,0,11,35,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973903002,180973903002,"Block Group 2, Census Tract 3903, Marion County, Indiana",665,256,665,256,665,256,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973903003,180973903003,"Block Group 3, Census Tract 3903, Marion County, Indiana",4277,495,4191,479,3918,448,106,123,115,167,52,62,0,11,0,11,0,11,0,11,0,11,86,91,86,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973904021,180973904021,"Block Group 1, Census Tract 3904.02, Marion County, Indiana",6756,1006,5559,1064,4649,1021,342,462,0,16,472,255,0,16,0,16,96,127,0,16,96,127,1197,924,1197,924,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1500000US180973904022,180973904022,"Block Group 2, Census Tract 3904.02, Marion County, Indiana",1886,632,1843,636,1786,634,57,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,43,72,43,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973904023,180973904023,"Block Group 3, Census Tract 3904.02, Marion County, Indiana",3955,834,3955,834,3788,795,0,11,0,11,85,175,0,11,0,11,82,84,0,11,82,84,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973904031,180973904031,"Block Group 1, Census Tract 3904.03, Marion County, Indiana",5890,768,5821,765,5062,789,208,214,21,36,479,356,0,16,0,16,51,48,0,16,51,48,69,68,26,29,0,16,0,16,0,16,0,16,24,28,19,32,0,16,19,32
1500000US180973904032,180973904032,"Block Group 2, Census Tract 3904.03, Marion County, Indiana",5059,541,5040,544,4747,524,0,16,0,16,207,150,0,16,0,16,86,102,0,16,86,102,19,24,19,24,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1500000US180973904041,180973904041,"Block Group 1, Census Tract 3904.04, Marion County, Indiana",1839,453,1804,453,1680,442,0,11,0,11,9,16,0,11,0,11,115,131,0,11,115,131,35,38,35,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973904042,180973904042,"Block Group 2, Census Tract 3904.04, Marion County, Indiana",2210,491,2198,486,2081,486,117,208,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,20,12,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973904043,180973904043,"Block Group 3, Census Tract 3904.04, Marion County, Indiana",1889,501,1440,397,1375,402,27,34,0,11,0,11,0,11,0,11,38,62,0,11,38,62,449,427,337,413,0,11,0,11,0,11,0,11,112,164,0,11,0,11,0,11
1500000US180973904051,180973904051,"Block Group 1, Census Tract 3904.05, Marion County, Indiana",1664,272,1583,269,1343,212,27,36,0,11,69,71,0,11,0,11,144,102,0,11,144,102,81,71,36,25,0,11,0,11,0,11,0,11,45,66,0,11,0,11,0,11
1500000US180973904052,180973904052,"Block Group 2, Census Tract 3904.05, Marion County, Indiana",2420,386,2350,374,1428,301,207,127,0,11,601,256,0,11,89,139,25,39,25,39,0,11,70,80,70,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973905001,180973905001,"Block Group 1, Census Tract 3905, Marion County, Indiana",459,133,459,133,35,29,370,98,0,11,0,11,0,11,0,11,54,57,0,11,54,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973905002,180973905002,"Block Group 2, Census Tract 3905, Marion County, Indiana",1786,283,1765,281,329,135,1373,269,0,11,6,8,0,11,0,11,57,43,0,11,57,43,21,26,21,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973906001,180973906001,"Block Group 1, Census Tract 3906, Marion County, Indiana",2849,373,2705,361,1305,302,1151,270,35,40,63,46,0,11,0,11,151,99,0,11,151,99,144,122,117,112,11,18,0,11,0,11,0,11,16,23,0,11,0,11,0,11
1500000US180973906002,180973906002,"Block Group 2, Census Tract 3906, Marion County, Indiana",2815,598,2392,504,797,340,1377,477,0,11,12,20,0,11,0,11,206,208,0,11,206,208,423,405,423,405,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973907001,180973907001,"Block Group 1, Census Tract 3907, Marion County, Indiana",783,238,490,168,202,92,259,174,0,11,13,20,0,11,0,11,16,22,0,11,16,22,293,243,222,194,0,11,0,11,0,11,0,11,71,114,0,11,0,11,0,11
1500000US180973907002,180973907002,"Block Group 2, Census Tract 3907, Marion County, Indiana",665,260,491,183,351,157,115,82,0,11,0,11,0,11,0,11,25,33,0,11,25,33,174,191,131,182,0,11,0,11,0,11,0,11,41,61,2,5,0,11,2,5
1500000US180973907003,180973907003,"Block Group 3, Census Tract 3907, Marion County, Indiana",1315,479,715,278,684,268,21,27,0,11,0,11,0,11,0,11,10,19,0,11,10,19,600,359,145,128,0,11,0,11,0,11,0,11,455,346,0,11,0,11,0,11
1500000US180973908001,180973908001,"Block Group 1, Census Tract 3908, Marion County, Indiana",2727,391,2616,394,2215,322,191,150,201,219,9,14,0,11,0,11,0,11,0,11,0,11,111,72,61,60,0,11,0,11,0,11,0,11,45,45,5,11,0,11,5,11
1500000US180973908002,180973908002,"Block Group 2, Census Tract 3908, Marion County, Indiana",1566,542,1202,417,1100,373,82,86,0,11,0,11,0,11,0,11,20,21,0,11,20,21,364,346,177,192,0,11,0,11,0,11,0,11,187,295,0,11,0,11,0,11
1500000US180973909001,180973909001,"Block Group 1, Census Tract 3909, Marion County, Indiana",1354,273,1245,250,422,186,775,221,0,11,48,46,0,11,0,11,0,11,0,11,0,11,109,83,68,43,22,34,0,11,0,11,0,11,19,29,0,11,0,11,0,11
1500000US180973909002,180973909002,"Block Group 2, Census Tract 3909, Marion County, Indiana",597,204,586,204,419,127,157,163,0,11,0,11,0,11,0,11,10,16,0,11,10,16,11,16,11,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973909003,180973909003,"Block Group 3, Census Tract 3909, Marion County, Indiana",642,196,625,196,497,159,118,128,0,11,0,11,0,11,0,11,10,13,0,11,10,13,17,21,9,17,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973910001,180973910001,"Block Group 1, Census Tract 3910, Marion County, Indiana",2593,419,2530,422,1996,440,266,142,0,11,254,141,0,11,0,11,14,18,0,11,14,18,63,58,59,58,0,11,0,11,0,11,0,11,0,11,4,8,4,8,0,11
1500000US180973910002,180973910002,"Block Group 2, Census Tract 3910, Marion County, Indiana",729,246,719,246,471,161,55,43,0,11,103,71,0,11,0,11,90,95,0,11,90,95,10,15,5,10,0,11,0,11,0,11,0,11,5,10,0,11,0,11,0,11
1500000US180973910003,180973910003,"Block Group 3, Census Tract 3910, Marion County, Indiana",2472,443,2328,433,1547,379,255,173,0,11,473,248,0,11,30,48,23,32,0,11,23,32,144,94,87,64,15,23,0,11,0,11,0,11,0,11,42,67,25,40,17,27
